what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612304927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612305130
error,log,,,"social_contact_followers_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612312587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612316851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612375979
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1374612383952
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374612386057
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612386885
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612386956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1374612395297
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612402569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1374612407981
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612410027
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612410030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1374612414292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1374612426158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612427194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612427449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1374612431951
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374612432994
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612433504
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612433561
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612440301
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612440307
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374612442084
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612447524
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612447570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612449089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612480315
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374612480335
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612480374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1374612488630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1374612501377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612502542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612502745
error,log,,,"social_messages_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612506369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612509059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612526821
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374612526842
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612527250
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612527312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1374612535546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1374612550168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612551879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612552110
error,log,,,"social_news_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612557068
error,log,,,"social_news_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612562140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1374612562300
error,log,,,"social_news_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612562372
error,log,,,"social_news_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612562625
error,log,,,"social_messages_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612562936
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612563058
error,log,,,"social_messages_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612563339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1374612563472
error,log,,,"social_messages_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612563583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612564449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612589244
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374612589265
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612589957
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612589999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1374612597176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1374612607646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612608467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612608740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1374612612242
error,log,,,"social_today_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612613888
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374612622356
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612622893
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612622955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1374612630613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1374612640265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612642474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612642730
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1374612650017
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612650625
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1374612650684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1374612666150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1374612673085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612673850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612674061
error,log,,,"social_user_news_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612677462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1374612703197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612704507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612704806
error,log,,,"social_user_news_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612708382
error,log,,,"social_user_news_list.xml: Failed to convert @drawable/header_bg into a drawable",1374612715850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1374612729602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612731638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1374612731834
