what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1379670694465
locale,sysinfo,,,"ru_RU",1379670694465
processors,sysinfo,,,"4",1379670694515
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1379670694515
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1379670694515
java.specification.name,sysinfo,,,"Java Platform API Specification",1379670694515
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1379670694515
java.specification.version,sysinfo,,,"1.6",1379670694515
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1379670694515
java.version,sysinfo,,,"1.6.0_25",1379670694515
java.vm.info,sysinfo,,,"mixed mode, sharing",1379670694515
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1379670694515
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1379670694515
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1379670694515
java.vm.specification.version,sysinfo,,,"1.0",1379670694515
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1379670694515
java.vm.version,sysinfo,,,"20.0-b11",1379670694515
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1379670694585
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1379670694605
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1379670694745
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1379670694865
started,bundle,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser",1379670694865
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1379670696815
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1379670697625
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1379670697985
started,bundle,org.eclipse.cdt.make.core,7.1.1.201109151620,"org.eclipse.cdt.make.core",1379670699035
