what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541385669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541386289
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1375541387099
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375541395849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541406149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541409219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1375541410249
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1375541419989
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1375541420029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541440039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541440269
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1375541442229
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1375541442229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1375541447259
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375541464439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541468059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541473319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541504749
error,log,,,"Unhandled event loop exception",1375541509309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541597156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541598837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541758873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541760042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541762588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541763078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541767038
error,log,,,"Unhandled event loop exception",1375541767048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541767546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541769761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541769902
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1375541860236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541896613
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1375541903631
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1375541903678
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1375541913957
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1375541913958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375541916508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542098484
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375542102976
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375542107375
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375542110473
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375542110692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542114885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1375542114911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542120638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375542132599
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375542133367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542134568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1375542134595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1375542134751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542141519
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375542141562
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375542141750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542142809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1375542142820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1375542143067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542146402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542179842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542225493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375542228469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542228862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542246188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375542249060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542249494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542253169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375542255799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542256197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542260589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1375542263379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1375542264413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1375542265044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1375542265425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1375542265831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1375542266258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1375542266663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375542275567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542276044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542279536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1375542291333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542295966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542375893
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375542375945
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375542376164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542377671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1375542377695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542383405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375542384678
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375542385772
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375542390130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1375542397584
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375542398991
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375542402961
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375542403884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1375542405424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375542410751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542412118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542451448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1375542452374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542468229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375542468390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1375542469097
