what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1378230667794
error,log,,,"Unhandled event loop exception",1378230667844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1378230670663
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1378230799753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1378230806791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1378230807501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1378230810015
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1378230811520
activated,perspective,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.Perspective",1378230811534
activated,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1378230811537
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.DeviceView",1378230816220
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.FileExplorerView",1378230820155
closed,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1378230827934
opened,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1378230833248
activated,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1378230833257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1378230833262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1378230872125
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.FileExplorerView",1378230872131
