what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388238793353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239085610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239086563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239087269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239087538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239096615
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239113340
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.DeviceView",1388239115724
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.FileExplorerView",1388239115786
activated,perspective,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.Perspective",1388239115805
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.FileExplorerView",1388239120822
opened,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1388239128929
closed,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1388239128931
opened,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1388239137612
activated,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1388239137619
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1388239138994
activated,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1388239146052
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1388239210501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239212349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239215483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1388239215510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239216390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239217244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239217838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1388239236282
activated,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1388239237967
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1388239252842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1388239252844
