what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1375304000577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1375304017747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1375304022351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304026423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304039372
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375304039417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304049982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304052794
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1375304052809
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375304054102
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1375304054464
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1375304054502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1375304063768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304072655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304897265
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375304899926
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1375304910617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1375304935442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304942574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304944164
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1375304944174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304944424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304957548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375304969370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375305004025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375305015436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375388895646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375388898577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375388915791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375388928043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375388948889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375388952360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375388953600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375388962911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1375388964811
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1375388996858
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1375388996908
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1375388999918
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1375388999918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375389004439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375389004599
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375389004659
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375389004749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375389017652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1375389019262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375389029703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1375389031134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375389039245
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1375389040555
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1375389041736
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375389041736
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375389042916
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375389045776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1375389051956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375389060898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1375389062478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1375389065909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1375389066749
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1375389068379
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1375389069439
