what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382790715611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792596568
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1382792598220
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1382792604373
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1382792604446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1382792613393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792613682
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1382792613708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792620442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1382792623072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792632761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1382792633488
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1382792634364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792634405
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1382792634445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792634744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792636667
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1382792646260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1382792654788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792655045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1382792655070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792670900
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1382792671065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1382792673661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792674475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792674661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1382792676405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792683029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792875366
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1382792877676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792879779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792879869
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1382792907403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1382792909739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792911664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792916242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1382792919733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792926266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792927955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382792971139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793084823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793087636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793092063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793094356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793095745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793102370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793105047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793136801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793143545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793149433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793198100
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1382793200116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1382793285312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793289172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793609614
activated,perspective,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.Perspective",1382793611033
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.FileExplorerView",1382793612550
closed,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1382793619363
opened,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1382793627157
activated,view,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser.view.sqliteBrowserView",1382793627168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793687668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793688782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793689624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793690867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793691580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793692772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793693564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793694739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793695718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793696735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793697729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793698714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793699659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793700790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793701628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382793918902
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1382793921422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1382793928573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1382793930104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382794020011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382794021519
